species	sample_1	sample_2	number_of_changes	opportunities	change_rate	mouse_1	mouse_2	cage_1	cage_2	location_1	location_2	orientation	coarse_location_1	coarse_location_2	taxonomic_assignment
205567	Jej_1_3	Jej_2_3	0	163799.0	0.0	3	3	1	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_3	Jej_2_1	0	164110.0	0.0	3	1	1	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_2	Jej_3_2	0	163737.0	0.0	2	2	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_2	Jej_3_1	0	163834.0	0.0	2	1	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_2	Jej_2_3	0	163732.0	0.0	2	3	1	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_2	Jej_2_1	0	163852.0	0.0	2	1	1	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_2	Jej_1_3	0	163629.0	0.0	2	3	1	1	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_1	Jej_3_3	0	159806.0	0.0	1	3	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_1	Jej_3_2	0	161291.0	0.0	1	2	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_1	Jej_3_1	0	161258.0	0.0	1	1	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_1	Jej_2_3	0	161125.0	0.0	1	3	1	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_1	Jej_2_1	0	161273.0	0.0	1	1	1	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_1	Jej_1_3	0	161153.0	0.0	1	3	1	1	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
207550	Cec_1_1	Col_1_2	0	189292.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Col_2_1	0	189281.0	0.0	1	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
205567	Ile_3_3	Jej_3_3	0	161820.0	0.0	3	3	3	3	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
207550	Cec_1_3	Col_1_2	0	189095.0	0.0	3	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Cec_2_1	0	188962.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Cec_2_2	0	188788.0	0.0	3	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Cec_2_3	0	188100.0	0.0	3	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Cec_3_1	0	188940.0	0.0	3	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Cec_3_2	0	188642.0	0.0	3	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Cec_3_3	0	189297.0	0.0	3	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Col_1_3	0	188839.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Col_2_2	0	189878.0	0.0	1	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Col_2_1	0	189240.0	0.0	3	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Col_2_2	0	189243.0	0.0	3	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Col_2_3	0	189059.0	0.0	3	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Col_3_1	0	188983.0	0.0	3	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_3	Col_3_3	0	189050.0	0.0	3	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_2_1	Cec_2_2	0	189373.0	0.0	1	2	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_3_3	0	188932.0	0.0	2	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_3_1	0	189421.0	0.0	2	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_2_3	0	189592.0	0.0	2	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_2_2	0	189645.0	0.0	2	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_2_1	0	189380.0	0.0	2	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_1_3	0	189292.0	0.0	2	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Col_1_2	0	189417.0	0.0	2	2	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_3_3	0	189229.0	0.0	2	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_3_2	0	189495.0	0.0	2	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_3_1	0	189452.0	0.0	2	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_2_3	0	188899.0	0.0	2	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_2_2	0	189350.0	0.0	2	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_2_1	0	189790.0	0.0	2	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_2	Cec_1_3	0	189057.0	0.0	2	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Col_3_3	0	188987.0	0.0	1	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Col_3_1	0	189232.0	0.0	1	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Col_2_3	0	189416.0	0.0	1	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
205567	Jej_1_1	Jej_1_2	0	160941.0	0.0	1	2	1	1	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_3	Jej_3_2	0	163422.0	0.0	3	2	3	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
211853	Cec_3_2	Col_1_1	0	47493.0	0.0	2	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
205567	Ile_2_1	Jej_2_1	0	164473.0	0.0	1	1	2	2	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Ile_2_3	0	164182.0	0.0	1	3	2	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Ile_3_1	0	164581.0	0.0	1	1	2	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Ile_3_2	0	164273.0	0.0	1	2	2	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Jej_1_1	0	161440.0	0.0	1	1	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Jej_1_2	0	163970.0	0.0	1	2	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Jej_1_3	0	164117.0	0.0	1	3	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Jej_2_3	0	164145.0	0.0	1	3	2	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_1_3	0	163888.0	0.0	2	3	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Jej_3_1	0	164481.0	0.0	1	1	2	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Jej_3_2	0	164179.0	0.0	1	2	2	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Ile_2_3	0	163953.0	0.0	2	3	2	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Ile_3_1	0	164232.0	0.0	2	1	2	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Ile_3_2	0	163941.0	0.0	2	2	2	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_1_1	0	161203.0	0.0	2	1	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_1	Ile_2_2	0	164182.0	0.0	1	2	2	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_3_2	0	163553.0	0.0	3	2	1	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_3_1	0	163766.0	0.0	3	1	1	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_2_3	0	163506.0	0.0	3	3	1	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_2_1	0	163831.0	0.0	3	1	1	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_1_3	0	163628.0	0.0	3	3	1	1	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_1_2	0	163323.0	0.0	3	2	1	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Jej_1_1	0	161169.0	0.0	3	1	1	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Ile_3_2	0	163818.0	0.0	3	2	1	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Ile_3_1	0	163892.0	0.0	3	1	1	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Ile_2_3	0	163587.0	0.0	3	3	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Ile_2_2	0	163607.0	0.0	3	2	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_3	Ile_2_1	0	163931.0	0.0	3	1	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Jej_3_2	0	163589.0	0.0	2	2	1	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Jej_3_1	0	163760.0	0.0	2	1	1	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Jej_2_3	0	163539.0	0.0	2	3	1	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Jej_2_1	0	163755.0	0.0	2	1	1	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_1_2	0	163738.0	0.0	2	2	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_2_1	0	164142.0	0.0	2	1	2	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_3	Jej_3_1	0	163674.0	0.0	3	1	3	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_1_2	0	163747.0	0.0	2	2	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_2_3	0	164139.0	0.0	1	3	3	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_3_1	0	164589.0	0.0	1	1	3	3	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_3_2	0	164169.0	0.0	1	2	3	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_3_3	0	162318.0	0.0	1	3	3	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Ile_3_3	0	163616.0	0.0	2	3	3	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_1_1	0	161418.0	0.0	2	1	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_1_3	0	163968.0	0.0	2	3	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_2_3	0	163839.0	0.0	2	3	2	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_2_1	0	164173.0	0.0	2	1	3	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_2_3	0	163868.0	0.0	2	3	3	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_3_1	0	164181.0	0.0	2	1	3	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_3_2	0	164014.0	0.0	2	2	3	3	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_2	Jej_3_3	0	162199.0	0.0	2	3	3	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_3	Jej_1_1	0	160938.0	0.0	3	1	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_2_1	0	164533.0	0.0	1	1	3	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_1_3	0	164144.0	0.0	1	3	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_1_2	0	163909.0	0.0	1	2	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Jej_1_1	0	161416.0	0.0	1	1	3	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Ile_3_3	0	163746.0	0.0	1	3	3	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_3_1	Ile_3_2	0	164256.0	0.0	1	2	3	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_3_2	0	163875.0	0.0	3	2	2	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_3_1	0	164125.0	0.0	3	1	2	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_2_3	0	163915.0	0.0	3	3	2	2	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_2_1	0	164115.0	0.0	3	1	2	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_1_3	0	163810.0	0.0	3	3	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_1_2	0	163730.0	0.0	3	2	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Jej_1_1	0	161290.0	0.0	3	1	2	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Ile_3_2	0	163990.0	0.0	3	2	2	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_3	Ile_3_1	0	164241.0	0.0	3	1	2	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_3_2	0	163869.0	0.0	2	2	2	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_2_2	Jej_3_1	0	164147.0	0.0	2	1	2	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
207550	Cec_2_1	Cec_2_3	0	189248.0	0.0	1	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_2_1	Cec_3_1	0	189533.0	0.0	1	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_2_1	Cec_3_2	0	189691.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
209914	Cec_3_2	Col_2_1	0	61058.0	0.0	2	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_2_1	Col_1_2	0	61067.0	0.0	1	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_2_1	Col_2_1	0	61170.0	0.0	1	1	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	g__AM07-15
209914	Cec_2_3	Col_2_1	0	61154.0	0.0	3	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_2_3	Col_2_3	0	61213.0	0.0	3	3	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	g__AM07-15
209914	Cec_3_1	Col_1_2	0	61061.0	0.0	1	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_3_1	Col_3_1	0	61189.0	0.0	1	1	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	g__AM07-15
209914	Col_1_2	Col_1_3	0	60982.0	0.0	2	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	g__AM07-15
211853	Cec_1_1	Cec_3_3	0	47340.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
209914	Col_1_2	Col_2_1	0	60955.0	0.0	2	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Col_1_2	Col_3_1	0	61026.0	0.0	2	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Col_1_3	Col_2_1	0	60998.0	0.0	3	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Col_2_1	Col_2_3	0	61139.0	0.0	1	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__AM07-15
211853	Cec_1_1	Cec_1_3	0	47410.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_1	Cec_2_1	0	47474.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
209914	Cec_1_3	Col_2_1	0	61051.0	0.0	3	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_3	Col_1_3	0	61048.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_3	Col_1_2	0	61066.0	0.0	3	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_2	Col_2_1	0	60987.0	0.0	2	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_2	Col_1_3	0	60948.0	0.0	2	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_2	Col_1_2	0	60940.0	0.0	2	2	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_2	Cec_1_3	0	61061.0	0.0	2	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_1	Col_2_1	0	61110.0	0.0	1	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_1	Col_1_3	0	61092.0	0.0	1	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_1	Col_1_2	0	61032.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_1	Cec_1_3	0	61110.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__AM07-15
209914	Cec_1_1	Cec_1_2	0	61092.0	0.0	1	2	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__AM07-15
208232	Cec_1_3	Col_1_3	0	40136.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__Acetatifactor (208232)
207550	Col_3_1	Col_3_3	0	188962.0	0.0	1	3	3	3	Colon	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Col_2_3	Col_3_3	0	189109.0	0.0	3	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Col_2_3	Col_3_1	0	189421.0	0.0	3	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Col_2_2	Col_3_3	0	189497.0	0.0	2	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
211853	Cec_1_1	Cec_3_2	0	47448.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_1	Col_1_1	0	47497.0	0.0	1	1	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	CAG-485 sp002361215
207550	Cec_2_1	Cec_3_3	0	189298.0	0.0	1	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
211853	Cec_2_1	Col_1_3	0	47526.0	0.0	1	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_3_2	0	47399.0	0.0	3	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Ile_3_1	0	47339.0	0.0	3	1	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Cec_2_1	Cec_3_2	0	47469.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Cec_3_3	0	47371.0	0.0	1	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_1_1	0	47515.0	0.0	1	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_1_2	0	47502.0	0.0	1	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_2_1	0	47504.0	0.0	1	1	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_1	Col_1_2	0	47488.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_2_2	0	47476.0	0.0	1	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_2_3	0	47503.0	0.0	1	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_3_1	0	47507.0	0.0	1	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Col_3_2	0	47482.0	0.0	1	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_2_1	Ile_3_1	0	47407.0	0.0	1	1	2	3	Cecum	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Cec_3_2	Cec_3_3	0	47347.0	0.0	2	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_3_1	0	47431.0	0.0	3	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_2_3	0	47426.0	0.0	3	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_2_2	0	47396.0	0.0	3	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_2_1	0	47420.0	0.0	3	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_1_3	0	47441.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_1_2	0	47423.0	0.0	3	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Col_1_1	0	47439.0	0.0	3	1	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_1_3	Cec_3_3	0	47279.0	0.0	3	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-485 sp002361215
