sample_type,date,time,sample,freq,species,strain,subject,tissue,quantile_25,quantile_75,upper_ci,lower_ci,sample_type_number
Capsule,2020-06-27,06:55:00,SRR18585023,0.9694740246203988,Alistipes_shahii_62199,2,2,Small intestine 3,0.9322033898305084,1.0,0.9770228715062049,0.9621793837340772,Capsule 3
Capsule,2020-06-27,06:55:00,SRR18585022,0.9275024774192596,Alistipes_shahii_62199,2,2,Ascending colon,0.8461538461538461,1.0,0.9483825832870914,0.9060079018021452,Capsule 4
Stool,2020-09-13,00:00:00,SRR18585188,0.0740560094349761,Alistipes_shahii_62199,1,11,Stool,0.0,0.1176470588235294,0.0913179742792193,0.058103024283045326,Stool
Stool,2020-09-13,00:00:00,SRR18585189,0.07407939872875853,Alistipes_shahii_62199,1,11,Stool,0.0,0.11764705882352945,0.09162106120140633,0.05762217633083329,Stool
Stool,2020-09-14,00:00:00,SRR18585186,0.07950197472185698,Alistipes_shahii_62199,1,11,Stool,0.0,0.125,0.09677650696245137,0.06366186157901359,Stool
Stool,2020-09-15,00:00:00,SRR18585185,0.10204022570020077,Alistipes_shahii_62199,1,11,Stool,0.0,0.16666666666666666,0.12138367461187055,0.08314658676753194,Stool
Capsule,2020-09-16,04:15:00,SRR18585194,0.08658637822752603,Alistipes_shahii_62199,1,11,Small intestine 3,0.0,0.15789473684210525,0.113006647980932,0.06252171651082834,Capsule 3
Capsule,2020-09-16,04:15:00,SRR18585193,0.0702571451169113,Alistipes_shahii_62199,1,11,Ascending colon,0.0,0.10394736842105262,0.0941380137373302,0.04870688795429542,Capsule 4
Stool,2020-09-13,00:00:00,SRR18585188,0.925943990565024,Alistipes_shahii_62199,2,11,Stool,0.8823529411764706,1.0,0.9425652293583966,0.9092552491630572,Stool
Stool,2020-09-13,00:00:00,SRR18585189,0.9259206012712417,Alistipes_shahii_62199,2,11,Stool,0.8823529411764706,1.0,0.9437941655280432,0.9088280135994486,Stool
Stool,2020-09-14,00:00:00,SRR18585186,0.920498025278143,Alistipes_shahii_62199,2,11,Stool,0.875,1.0,0.9360169266941176,0.9035439279200228,Stool
Stool,2020-09-15,00:00:00,SRR18585185,0.8979597742997993,Alistipes_shahii_62199,2,11,Stool,0.8333333333333334,1.0,0.9166430820905559,0.8800487448411941,Stool
Capsule,2020-09-16,04:15:00,SRR18585194,0.9134136217724741,Alistipes_shahii_62199,2,11,Small intestine 3,0.8421052631578947,1.0,0.9373930921499384,0.8862581398617915,Capsule 3
Capsule,2020-09-16,04:15:00,SRR18585193,0.9297428548830886,Alistipes_shahii_62199,2,11,Ascending colon,0.8960526315789474,1.0,0.9510447944078859,0.90624690290203,Capsule 4
Stool,2020-09-07,00:00:00,SRR18584976,0.05296093385372716,Alistipes_shahii_62199,1,12,Stool,0.0,0.1,0.06606763379504946,0.04083206238009434,Stool
Stool,2020-09-12,00:00:00,SRR18584974,0.07659513233536161,Alistipes_shahii_62199,1,12,Stool,0.0,0.15384615384615385,0.09672004928304134,0.05662970843309011,Stool
Stool,2020-09-13,00:00:00,SRR18584972,0.06348369669898371,Alistipes_shahii_62199,1,12,Stool,0.0,0.125,0.08276547355186091,0.044233238870477656,Stool
Capsule,2020-09-13,21:20:00,SRR18585177,0.021040340152513257,Alistipes_shahii_62199,1,12,Small intestine 2,0.0,0.0,0.030070037290223776,0.012958695280372405,Capsule 2
Stool,2020-09-07,00:00:00,SRR18584976,0.947039066146273,Alistipes_shahii_62199,2,12,Stool,0.9,1.0,0.9592026182519882,0.9331372733878308,Stool
Stool,2020-09-12,00:00:00,SRR18584974,0.9234048676646384,Alistipes_shahii_62199,2,12,Stool,0.8461538461538461,1.0,0.9412217419835768,0.902260002408848,Stool
Stool,2020-09-13,00:00:00,SRR18584972,0.9365163033010162,Alistipes_shahii_62199,2,12,Stool,0.875,1.0,0.955290839294864,0.9139878383323332,Stool
Capsule,2020-09-13,21:20:00,SRR18585177,0.9789596598474868,Alistipes_shahii_62199,2,12,Small intestine 2,1.0,1.0,0.9865895799894809,0.9699095377227306,Capsule 2
Stool,2020-09-25,00:00:00,SRR18585117,0.09246638080690378,Alistipes_shahii_62199,1,13,Stool,0.04761904761904767,0.125,0.10355412028150032,0.08236149259314424,Stool
Stool,2020-09-25,00:00:00,SRR18585117,0.9075336191930964,Alistipes_shahii_62199,2,13,Stool,0.875,0.9523809523809524,0.9176289710204244,0.8971982260848149,Stool
Stool,2020-07-02,00:00:00,SRR18585081,0.6551359175135277,Anaerostipes_hadrus_55206,1,1,Stool,0.5769230769230769,0.736842105263158,0.6736208654485568,0.6367165984959334,Stool
Stool,2020-07-02,00:00:00,SRR18585081,0.09752217366805946,Anaerostipes_hadrus_55206,2,1,Stool,0.05555555555555555,0.13636363636363635,0.10578306901474263,0.0886111702238638,Stool
Stool,2020-06-25,00:00:00,SRR18585015,0.11243545924542857,Anaerostipes_hadrus_55206,1,2,Stool,0.0,0.2,0.1370235825840807,0.08727285979307071,Stool
Stool,2020-06-26,00:00:00,SRR18585014,0.17304842809426804,Anaerostipes_hadrus_55206,1,2,Stool,0.09090909090909093,0.2352941176470589,0.1923865435515778,0.15359017533751754,Stool
Stool,2020-06-25,00:00:00,SRR18585015,0.8875645407545715,Anaerostipes_hadrus_55206,2,2,Stool,0.8,1.0,0.9113509512846972,0.8626366366847862,Stool
Stool,2020-06-26,00:00:00,SRR18585014,0.8269515719057319,Anaerostipes_hadrus_55206,2,2,Stool,0.7647058823529411,0.9090909090909092,0.84579875289409,0.8076950093528574,Stool
Stool,2020-06-29,00:00:00,SRR18585148,0.663404102771976,Anaerostipes_hadrus_55206,1,5,Stool,0.5454545454545454,0.7916666666666666,0.6943686872715481,0.6341295884288105,Stool
Stool,2020-06-30,00:00:00,SRR18585147,0.7025137999649278,Anaerostipes_hadrus_55206,1,5,Stool,0.625,0.7826086956521741,0.7218137261933412,0.6846870375208874,Stool
Stool,2020-06-29,00:00:00,SRR18585148,0.336595897228024,Anaerostipes_hadrus_55206,2,5,Stool,0.20833333333333334,0.4545454545454546,0.3666640318421428,0.3051402846971359,Stool
Stool,2020-06-30,00:00:00,SRR18585147,0.2974862000350721,Anaerostipes_hadrus_55206,2,5,Stool,0.21739130434782605,0.375,0.3159098054464507,0.278584524286822,Stool
Stool,2020-08-16,00:00:00,SRR18585079,0.040284757221622176,Anaerostipes_hadrus_55206,1,6,Stool,0.0,0.0,0.059083598623598625,0.02318334727385617,Stool
Capsule,2020-08-16,02:00:00,SRR18585144,0.0259052197356376,Anaerostipes_hadrus_55206,1,6,Small intestine 3,0.0,0.0,0.04283085920307197,0.011749226231994772,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585143,0.03130256808023159,Anaerostipes_hadrus_55206,1,6,Small intestine 1,0.0,0.0,0.046649904767612604,0.01809710232990654,Capsule 1
Capsule,2020-08-16,22:00:00,SRR18585142,0.03627423861891132,Anaerostipes_hadrus_55206,1,6,Small intestine 2,0.014388489208633115,0.05185185185185183,0.04171949957717578,0.031248145850344636,Capsule 2
Capsule,2020-08-16,22:00:00,SRR18585140,0.036426390355686775,Anaerostipes_hadrus_55206,1,6,Small intestine 3,0.0,0.05555555555555555,0.05069047146853605,0.024092902007611848,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.038791410576331835,Anaerostipes_hadrus_55206,1,6,Ascending colon,0.0,0.0625,0.05233308380545948,0.027934697716298456,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.032307779490467106,Anaerostipes_hadrus_55206,1,6,Stool,0.0,0.05084745762711865,0.040178760124278935,0.024942648527195903,Stool
Capsule,2020-08-17,21:30:00,SRR18585134,0.024142499722043697,Anaerostipes_hadrus_55206,1,6,Small intestine 1,0.0,0.037037037037037035,0.03347404426354025,0.01534163377615821,Capsule 1
Capsule,2020-08-17,21:30:00,SRR18585133,0.028678565352943625,Anaerostipes_hadrus_55206,1,6,Small intestine 2,0.0,0.03448275862068965,0.042646399693885784,0.017606980054317347,Capsule 2
Capsule,2020-08-17,21:30:00,SRR18585132,0.0345448864109571,Anaerostipes_hadrus_55206,1,6,Small intestine 3,0.0,0.05555555555555555,0.04433812292725869,0.02536429831679846,Capsule 3
Capsule,2020-08-18,04:15:00,SRR18585138,0.020140441921611484,Anaerostipes_hadrus_55206,1,6,Small intestine 1,0.0,0.03225806451612903,0.02466274932017911,0.015629521231961204,Capsule 1
Capsule,2020-08-18,04:15:00,SRR18585137,0.026278282132217827,Anaerostipes_hadrus_55206,1,6,Small intestine 2,0.0,0.04,0.034266089501295456,0.01919732559824252,Capsule 2
Capsule,2020-08-18,04:15:00,SRR18585136,0.03145372487723598,Anaerostipes_hadrus_55206,1,6,Small intestine 3,0.0,0.0,0.048376164586811,0.017472293664543892,Capsule 3
Capsule,2020-08-18,04:15:00,SRR18585135,0.02558702280561615,Anaerostipes_hadrus_55206,1,6,Ascending colon,0.0,0.0,0.041465617716520416,0.012142656086127196,Capsule 4
Capsule,2020-08-19,05:00:00,SRR18585131,0.0467052150840998,Anaerostipes_hadrus_55206,1,6,Small intestine 1,0.02895055687590292,0.06122448979591835,0.05139086891562838,0.042275528080189965,Capsule 1
Capsule,2020-08-19,05:00:00,SRR18585129,0.02484223853519761,Anaerostipes_hadrus_55206,1,6,Small intestine 2,0.0,0.0,0.03569708002373444,0.01395569916194916,Capsule 2
Capsule,2020-08-19,05:00:00,SRR18585128,0.06139808046431852,Anaerostipes_hadrus_55206,1,6,Small intestine 3,0.0410958904109589,0.07942238267148015,0.0670462914445867,0.05550568293211892,Capsule 3
Stool,2020-08-16,00:00:00,SRR18585079,0.9597152427783778,Anaerostipes_hadrus_55206,2,6,Stool,1.0,1.0,0.9772237655114494,0.9385687465271656,Stool
Capsule,2020-08-16,02:00:00,SRR18585144,0.9740947802643622,Anaerostipes_hadrus_55206,2,6,Small intestine 3,1.0,1.0,0.9883957603866386,0.9552801060858702,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585143,0.9686974319197684,Anaerostipes_hadrus_55206,2,6,Small intestine 1,1.0,1.0,0.9817434099587924,0.9539334928469594,Capsule 1
Capsule,2020-08-16,22:00:00,SRR18585142,0.9637257613810888,Anaerostipes_hadrus_55206,2,6,Small intestine 2,0.9481481481481482,0.9856115107913668,0.969087194240375,0.9580163877674894,Capsule 2
Capsule,2020-08-16,22:00:00,SRR18585140,0.9635736096443132,Anaerostipes_hadrus_55206,2,6,Small intestine 3,0.9444444444444444,1.0,0.9762638001735088,0.9487686972169908,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.9612085894236679,Anaerostipes_hadrus_55206,2,6,Ascending colon,0.9375,1.0,0.9730587047289032,0.9484757108691076,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.967692220509533,Anaerostipes_hadrus_55206,2,6,Stool,0.9491525423728814,1.0,0.9751190132398556,0.9594892226468384,Stool
Capsule,2020-08-17,21:30:00,SRR18585134,0.9758575002779564,Anaerostipes_hadrus_55206,2,6,Small intestine 1,0.962962962962963,1.0,0.9838106303411416,0.9662994223597144,Capsule 1
Capsule,2020-08-17,21:30:00,SRR18585133,0.9713214346470566,Anaerostipes_hadrus_55206,2,6,Small intestine 2,0.9655172413793104,1.0,0.9822138341947608,0.9598230319037026,Capsule 2
Capsule,2020-08-17,21:30:00,SRR18585132,0.9654551135890428,Anaerostipes_hadrus_55206,2,6,Small intestine 3,0.9444444444444444,1.0,0.97362227101801,0.955117954065104,Capsule 3
Capsule,2020-08-18,04:15:00,SRR18585138,0.9798595580783884,Anaerostipes_hadrus_55206,2,6,Small intestine 1,0.967741935483871,1.0,0.9843065984778464,0.9754538105999122,Capsule 1
Capsule,2020-08-18,04:15:00,SRR18585137,0.9737217178677822,Anaerostipes_hadrus_55206,2,6,Small intestine 2,0.96,1.0,0.980966428505932,0.966058054909555,Capsule 2
Capsule,2020-08-18,04:15:00,SRR18585136,0.9685462751227641,Anaerostipes_hadrus_55206,2,6,Small intestine 3,1.0,1.0,0.982961121113076,0.9510004275108448,Capsule 3
Capsule,2020-08-18,04:15:00,SRR18585135,0.974412977194384,Anaerostipes_hadrus_55206,2,6,Ascending colon,1.0,1.0,0.9872798434136668,0.9588889680729744,Capsule 4
Capsule,2020-08-19,05:00:00,SRR18585131,0.9532947849159,Anaerostipes_hadrus_55206,2,6,Small intestine 1,0.9387755102040816,0.971049443124097,0.9580460688516648,0.948936070062396,Capsule 1
Capsule,2020-08-19,05:00:00,SRR18585129,0.9751577614648024,Anaerostipes_hadrus_55206,2,6,Small intestine 2,1.0,1.0,0.9855246652652904,0.9623059552483121,Capsule 2
Capsule,2020-08-19,05:00:00,SRR18585128,0.9386019195356814,Anaerostipes_hadrus_55206,2,6,Small intestine 3,0.9205776173285198,0.9589041095890412,0.9444116210739508,0.9327592289564706,Capsule 3
Stool,2020-08-16,00:00:00,SRR18585215,0.08967466264437657,Anaerostipes_hadrus_55206,1,8,Stool,0.0,0.15384615384615385,0.11584398571850317,0.06562439016214472,Stool
Capsule,2020-08-16,01:00:00,SRR18585065,0.06446744023172571,Anaerostipes_hadrus_55206,1,8,Small intestine 2,0.028571428571428567,0.09278350515463918,0.07329907412172275,0.05521768344280442,Capsule 2
Capsule,2020-08-16,22:12:00,SRR18585064,0.05102665301319672,Anaerostipes_hadrus_55206,1,8,Small intestine 1,0.0,0.08108108108108103,0.06337164449839415,0.039450396576251455,Capsule 1
Stool,2020-08-17,00:00:00,SRR18585214,0.0508990769387765,Anaerostipes_hadrus_55206,1,8,Stool,0.0,0.07692307692307687,0.0602716871291311,0.04130348591343435,Stool
Capsule,2020-08-17,22:12:00,SRR18585062,0.05524357632228581,Anaerostipes_hadrus_55206,1,8,Small intestine 3,0.0,0.08333333333333333,0.07533014416032023,0.036680652373870255,Capsule 3
Capsule,2020-08-18,05:00:00,SRR18585061,0.0308033421337347,Anaerostipes_hadrus_55206,1,8,Small intestine 1,0.0,0.040000000000000036,0.04415536835236172,0.01980907685514556,Capsule 1
Capsule,2020-08-18,05:00:00,SRR18585059,0.01300796254517532,Anaerostipes_hadrus_55206,1,8,Small intestine 2,0.0,0.0,0.02140291927393648,0.006057025238233648,Capsule 2
Capsule,2020-08-18,05:00:00,SRR18585058,0.014393369313638675,Anaerostipes_hadrus_55206,1,8,Small intestine 3,0.0,0.0,0.02107001784677965,0.008330446451397962,Capsule 3
Capsule,2020-08-18,05:00:00,SRR18585057,0.011118098815233728,Anaerostipes_hadrus_55206,1,8,Ascending colon,0.0,0.0,0.016640514083190498,0.00662320074616396,Capsule 4
Capsule,2020-08-18,22:00:00,SRR18585221,0.04433122709021474,Anaerostipes_hadrus_55206,1,8,Ascending colon,0.0,0.07142857142857142,0.06010893974183654,0.0291794769147691,Capsule 4
Capsule,2020-08-19,05:15:00,SRR18585218,0.0013819106915870336,Anaerostipes_hadrus_55206,1,8,Small intestine 3,0.0,0.0019047619047618664,0.0018682441270379039,0.0009586947449492238,Capsule 3
Capsule,2020-08-19,05:15:00,SRR18585216,0.08982474240930086,Anaerostipes_hadrus_55206,1,8,Ascending colon,0.0,0.15384615384615385,0.11278759427510138,0.0687214200472157,Capsule 4
Stool,2020-08-16,00:00:00,SRR18585215,0.9103253373556236,Anaerostipes_hadrus_55206,2,8,Stool,0.8461538461538461,1.0,0.93394733208018,0.8841600747915574,Stool
Capsule,2020-08-16,01:00:00,SRR18585065,0.9355325597682744,Anaerostipes_hadrus_55206,2,8,Small intestine 2,0.9072164948453608,0.9714285714285714,0.9441204567623964,0.9267951395927448,Capsule 2
Capsule,2020-08-16,22:12:00,SRR18585064,0.9489733469868032,Anaerostipes_hadrus_55206,2,8,Small intestine 1,0.9189189189189191,1.0,0.9610881368655224,0.9360698157831114,Capsule 1
Stool,2020-08-17,00:00:00,SRR18585214,0.9491009230612234,Anaerostipes_hadrus_55206,2,8,Stool,0.9230769230769232,1.0,0.9586275505119516,0.9395876313901927,Stool
Capsule,2020-08-17,22:12:00,SRR18585062,0.9447564236777142,Anaerostipes_hadrus_55206,2,8,Small intestine 3,0.9166666666666666,1.0,0.9643281528451396,0.9244182906281662,Capsule 3
Capsule,2020-08-18,05:00:00,SRR18585061,0.9691966578662652,Anaerostipes_hadrus_55206,2,8,Small intestine 1,0.96,1.0,0.9816154871780992,0.9565909530278344,Capsule 1
Capsule,2020-08-18,05:00:00,SRR18585059,0.9869920374548248,Anaerostipes_hadrus_55206,2,8,Small intestine 2,1.0,1.0,0.9941668877791848,0.9786990721990764,Capsule 2
Capsule,2020-08-18,05:00:00,SRR18585058,0.9856066306863612,Anaerostipes_hadrus_55206,2,8,Small intestine 3,1.0,1.0,0.9912217629759856,0.9787804729616456,Capsule 3
Capsule,2020-08-18,05:00:00,SRR18585057,0.9888819011847664,Anaerostipes_hadrus_55206,2,8,Ascending colon,1.0,1.0,0.9934303536544776,0.9836481785032444,Capsule 4
Capsule,2020-08-18,22:00:00,SRR18585221,0.9556687729097852,Anaerostipes_hadrus_55206,2,8,Ascending colon,0.9285714285714286,1.0,0.9709552585292732,0.9388212140579152,Capsule 4
Capsule,2020-08-19,05:15:00,SRR18585218,0.998618089308413,Anaerostipes_hadrus_55206,2,8,Small intestine 3,0.998095238095238,1.0,0.9989932400167236,0.998134520493999,Capsule 3
Capsule,2020-08-19,05:15:00,SRR18585216,0.9101752575906992,Anaerostipes_hadrus_55206,2,8,Ascending colon,0.8461538461538461,1.0,0.9311880982803792,0.8856321065704295,Capsule 4
Capsule,2020-08-24,07:40:00,SRR18585203,0.8873081578629869,Anaerostipes_hadrus_55206,1,9,Ascending colon,0.8,1.0,0.9098422935051418,0.863942366877992,Capsule 4
Capsule,2020-08-25,07:00:00,SRR18585006,0.9575074138063144,Anaerostipes_hadrus_55206,1,9,Small intestine 2,0.9285714285714286,1.0,0.970663228213228,0.9433315664756168,Capsule 2
Capsule,2020-08-25,23:45:00,SRR18585201,0.9635714786418704,Anaerostipes_hadrus_55206,1,9,Small intestine 2,0.9411764705882352,1.0,0.9758013360518584,0.9510644397300496,Capsule 2
Capsule,2020-08-25,23:45:00,SRR18585200,0.8679705720859671,Anaerostipes_hadrus_55206,1,9,Small intestine 3,0.7857142857142857,1.0,0.8899170405483382,0.8432830586038309,Capsule 3
Capsule,2020-08-24,07:40:00,SRR18585203,0.1126918421370132,Anaerostipes_hadrus_55206,2,9,Ascending colon,0.0,0.2,0.13669795742066784,0.08725850472412006,Capsule 4
Capsule,2020-08-25,07:00:00,SRR18585006,0.042492586193685664,Anaerostipes_hadrus_55206,2,9,Small intestine 2,0.0,0.0714285714285714,0.05712378314289001,0.02884035383813289,Capsule 2
Capsule,2020-08-25,23:45:00,SRR18585201,0.036428521358129635,Anaerostipes_hadrus_55206,2,9,Small intestine 2,0.0,0.058823529411764726,0.05002701060517607,0.022938533632065126,Capsule 2
Capsule,2020-08-25,23:45:00,SRR18585200,0.13202942791403302,Anaerostipes_hadrus_55206,2,9,Small intestine 3,0.0,0.2142857142857143,0.1557811796228442,0.10814244989576403,Capsule 3
Stool,2020-09-11,00:00:00,SRR18585190,0.11745088777172452,Anaerostipes_hadrus_55206,1,11,Stool,0.0,0.2,0.1436141960810704,0.0933689004387967,Stool
Stool,2020-09-13,00:00:00,SRR18585188,0.12174674652335067,Anaerostipes_hadrus_55206,1,11,Stool,0.0,0.1875,0.14632670774068587,0.1008759247526662,Stool
Capsule,2020-09-13,23:45:00,SRR18585038,0.1312742931856861,Anaerostipes_hadrus_55206,1,11,Ascending colon,0.037037037037037035,0.2,0.15529635545742038,0.10747656724193662,Capsule 4
Stool,2020-09-14,00:00:00,SRR18585186,0.1217748767592076,Anaerostipes_hadrus_55206,1,11,Stool,0.04166666666666666,0.1875,0.1431614571004854,0.10183471957386853,Stool
Capsule,2020-09-14,19:30:00,SRR18585033,0.2080592402068173,Anaerostipes_hadrus_55206,1,11,Small intestine 1,0.07142857142857142,0.3333333333333333,0.2417934663575532,0.1728203956659675,Capsule 1
Stool,2020-09-15,00:00:00,SRR18585185,0.1155949803529473,Anaerostipes_hadrus_55206,1,11,Stool,0.0,0.18181818181818185,0.14039914878293366,0.09260783411989984,Stool
Capsule,2020-09-15,04:15:00,SRR18585195,0.13521375633861332,Anaerostipes_hadrus_55206,1,11,Small intestine 2,0.0,0.21428571428571427,0.1643687345083014,0.11023451055516256,Capsule 2
Capsule,2020-09-15,06:45:00,SRR18585034,0.5228397919288407,Anaerostipes_hadrus_55206,1,11,Ascending colon,0.3333333333333333,0.75,0.5795093363523802,0.4659384138677078,Capsule 4
Capsule,2020-09-16,04:15:00,SRR18585194,0.0995204936133682,Anaerostipes_hadrus_55206,1,11,Small intestine 3,0.0,0.17391304347826084,0.1237401744496912,0.07643252790752578,Capsule 3
Capsule,2020-09-16,04:15:00,SRR18585193,0.10784518751997901,Anaerostipes_hadrus_55206,1,11,Ascending colon,0.0,0.18181818181818185,0.13441540468614516,0.0819648235504251,Capsule 4
Stool,2020-09-11,00:00:00,SRR18585190,0.8825491122282755,Anaerostipes_hadrus_55206,2,11,Stool,0.8,1.0,0.9083261501355852,0.8574203831022161,Stool
Stool,2020-09-13,00:00:00,SRR18585188,0.8782532534766492,Anaerostipes_hadrus_55206,2,11,Stool,0.8125,1.0,0.8992200189353279,0.8563975406025012,Stool
Capsule,2020-09-13,23:45:00,SRR18585038,0.8687257068143138,Anaerostipes_hadrus_55206,2,11,Ascending colon,0.8,0.962962962962963,0.8911058053255341,0.8444721970806373,Capsule 4
Stool,2020-09-14,00:00:00,SRR18585186,0.8782251232407924,Anaerostipes_hadrus_55206,2,11,Stool,0.8125,0.9583333333333334,0.8990129289947372,0.8553005584069009,Stool
Capsule,2020-09-14,19:30:00,SRR18585033,0.7919407597931828,Anaerostipes_hadrus_55206,2,11,Small intestine 1,0.6666666666666667,0.9285714285714286,0.8250518831540874,0.7602496035594629,Capsule 1
Stool,2020-09-15,00:00:00,SRR18585185,0.8844050196470528,Anaerostipes_hadrus_55206,2,11,Stool,0.8181818181818181,1.0,0.9088557321509164,0.8611087730535469,Stool
Capsule,2020-09-15,04:15:00,SRR18585195,0.8647862436613868,Anaerostipes_hadrus_55206,2,11,Small intestine 2,0.7857142857142857,1.0,0.8887841009065839,0.8410038583935671,Capsule 2
Capsule,2020-09-15,06:45:00,SRR18585034,0.4771602080711593,Anaerostipes_hadrus_55206,2,11,Ascending colon,0.25,0.6666666666666667,0.5292351895011818,0.4238638585145601,Capsule 4
