species,strain,subject,sample_type,sample_type_number,tissue,date,time,timepoint,sample,freq,quantile_25,quantile_75,upper_ci,lower_ci
Bacteroides_vulgatus_57955,1,11,Capsule,Capsule 4,Ascending colon,2020-09-15,06:45:00,5,SRR18585034,0.0960159878064843,0.08092485549132948,0.11037527593818984,0.10005153508657932,0.09140014574721578
Bacteroides_vulgatus_57955,2,11,Capsule,Capsule 4,Ascending colon,2020-09-15,06:45:00,5,SRR18585034,0.9039840121935157,0.8896247240618101,0.9190751445086706,0.9081187124751424,0.8997366665782999
Bacteroides_vulgatus_57955,1,11,Capsule,Capsule 3,Small intestine 3,2020-09-16,04:15:00,6,SRR18585194,0.13366279924407676,0.106931871887156,0.15749379786430806,0.14096226440489085,0.126435956759896
Bacteroides_vulgatus_57955,2,11,Capsule,Capsule 3,Small intestine 3,2020-09-16,04:15:00,6,SRR18585194,0.8663372007559232,0.8425062021356919,0.8930681281128441,0.8739068454026424,0.8587388321285151
Bacteroides_vulgatus_57955,1,11,Capsule,Capsule 4,Ascending colon,2020-09-16,04:15:00,6,SRR18585193,0.14281833691054122,0.11662531017369727,0.16595744680851066,0.14933183042849865,0.13569795467750356
Bacteroides_vulgatus_57955,2,11,Capsule,Capsule 4,Ascending colon,2020-09-16,04:15:00,6,SRR18585193,0.8571816630894589,0.8340425531914893,0.8833746898263027,0.8640354404811773,0.8504183661543638
Bacteroides_vulgatus_57955,1,12,Capsule,Capsule 2,Small intestine 2,2020-09-08,06:00:00,1,SRR18585184,0.12037169193669685,0.060606060606060615,0.1702127659574468,0.1361886032390559,0.1055682247058811
Bacteroides_vulgatus_57955,2,12,Capsule,Capsule 2,Small intestine 2,2020-09-08,06:00:00,1,SRR18585184,0.8796283080633029,0.8297872340425532,0.9393939393939394,0.89651697152157,0.8628278959844253
Bacteroides_vulgatus_57955,1,12,Capsule,Capsule 1,Small intestine 1,2020-09-11,23:45:00,2,SRR18585183,0.15037260419828824,0.0,0.25,0.18330494890171747,0.11995719821502103
Bacteroides_vulgatus_57955,2,12,Capsule,Capsule 1,Small intestine 1,2020-09-11,23:45:00,2,SRR18585183,0.8496273958017118,0.75,1.0,0.8809341701298359,0.8141717933226454
Bacteroides_vulgatus_57955,1,12,Capsule,Capsule 2,Small intestine 2,2020-09-13,21:20:00,3,SRR18585177,0.6621311642415213,0.625,0.7023809523809523,0.6733111556698221,0.6521141200881825
Bacteroides_vulgatus_57955,2,12,Capsule,Capsule 2,Small intestine 2,2020-09-13,21:20:00,3,SRR18585177,0.3378688357584787,0.2976190476190477,0.375,0.3493699239516337,0.3270792465748917
Bacteroides_vulgatus_57955,1,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,3,SRR18584982,0.9794540232028252,0.9711191335740073,0.9895561357702348,0.9821993727300984,0.9766741863576252
Bacteroides_vulgatus_57955,2,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,3,SRR18584982,0.020545976797174747,0.010443864229765063,0.028880866425992743,0.02313762403636294,0.01796818868466944
Bacteroides_vulgatus_57955,1,12,Capsule,Capsule 4,Ascending colon,2020-09-14,06:30:00,4,SRR18584979,0.08633013017115933,0.042857142857142864,0.12073702159909057,0.09756757682507028,0.07436374643869788
Bacteroides_vulgatus_57955,2,12,Capsule,Capsule 4,Ascending colon,2020-09-14,06:30:00,4,SRR18584979,0.9136698698288408,0.8792629784009094,0.9571428571428572,0.9253949115569948,0.9021649882835959
Bacteroides_vulgatus_57955,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-23,20:00:00,1,SRR18585271,0.1825719717974882,0.033333333333333326,0.2916666666666667,0.21704992341760085,0.15031717396865996
Bacteroides_vulgatus_57955,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-23,20:00:00,1,SRR18585271,0.8174280282025118,0.7083333333333333,0.9666666666666668,0.8485427557547685,0.785261376760847
Bacteroides_vulgatus_57955,1,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,05:30:00,2,SRR18585267,0.22209724402307096,0.1,0.3125,0.25051394128308163,0.19182151523274066
Bacteroides_vulgatus_57955,2,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,05:30:00,2,SRR18585267,0.7779027559769289,0.6875,0.9,0.8087197351281328,0.749349162053332
Bacteroides_vulgatus_57955,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,2,SRR18585266,0.006456581609806251,0.0,0.009259259259259259,0.00864299209400447,0.004547722356432239
Bacteroides_vulgatus_57955,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,2,SRR18585266,0.9935434183901936,0.9907407407407408,1.0,0.9954804789549251,0.9913060766161526
Bacteroides_vulgatus_57955,1,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,06:00:00,3,SRR18585262,0.4064410414457976,0.32142857142857145,0.4871794871794872,0.4294026142821356,0.3850241714059662
Bacteroides_vulgatus_57955,2,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,06:00:00,3,SRR18585262,0.5935589585542024,0.5128205128205128,0.6785714285714286,0.6160521146067439,0.5713048015315381
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-25,21:00:00,1,SRR18585226,0.9245794240540258,0.8888888888888888,1.0,0.9485483317871444,0.9001985446735952
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-25,21:00:00,1,SRR18585226,0.07542057594597391,0.0,0.11111111111111116,0.1015907238185716,0.053254955122351816
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 2,Small intestine 2,2020-06-25,21:00:00,1,SRR18585225,0.9706287162385324,0.9714285714285714,1.0,0.9820354365708632,0.9570548331519044
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 2,Small intestine 2,2020-06-25,21:00:00,1,SRR18585225,0.029371283761467564,0.0,0.02857142857142858,0.04226370926403139,0.017722984057098566
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-25,21:00:00,1,SRR18585042,0.9622107418901392,0.9467455621301776,0.9835164835164836,0.9676708480114063,0.9563371762065273
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-25,21:00:00,1,SRR18585042,0.037789258109860765,0.016483516483516536,0.053254437869822535,0.0431450857343282,0.03255132150490008
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 2,Small intestine 2,2020-06-26,23:30:00,2,SRR18585016,0.9843741079956024,0.9778393351800554,0.9938775510204082,0.9864957915829168,0.9817628451395758
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 2,Small intestine 2,2020-06-26,23:30:00,2,SRR18585016,0.015625892004397537,0.006122448979591799,0.02216066481994461,0.01802302040883232,0.013391797349807714
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-27,06:55:00,3,SRR18585027,0.9469652335516714,0.9090909090909092,1.0,0.9622302241680316,0.9291596397025056
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-27,06:55:00,3,SRR18585027,0.0530347664483287,0.0,0.09090909090909094,0.07178712296224872,0.03709520652850761
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-28,06:30:00,4,SRR18585162,0.955329703906214,0.9333333333333332,1.0,0.9703358244401371,0.9384502778938444
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-28,06:30:00,4,SRR18585162,0.044670296093785984,0.0,0.06666666666666665,0.060847166493037314,0.030704676015650193
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-28,06:30:00,4,SRR18585224,0.9717651755391664,1.0,1.0,0.9870480263157896,0.9530652414437408
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-28,06:30:00,4,SRR18585224,0.02823482446083377,0.0,0.0,0.045154986251493605,0.015270216548157722
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 4,Ascending colon,2020-06-28,06:30:00,4,SRR18585141,0.951947587653942,0.9375,1.0,0.9678923135878436,0.9319311918187064
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 4,Ascending colon,2020-06-28,06:30:00,4,SRR18585141,0.048052412346058025,0.0,0.0625,0.06715398117234385,0.03195828764180478
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585060,0.9928439687857532,0.9886952350495682,1.0,0.9946759185065726,0.9906658040919734
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585060,0.007156031214246701,0.0,0.011304764950431728,0.009132883191062412,0.005280735073324229
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585071,0.9864406893482752,1.0,1.0,0.995166015016526,0.9756196166117748
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585071,0.013559310651724691,0.0,0.0,0.024137790188777868,0.005121043168837287
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585130,0.9884272366331566,0.9833333333333332,1.0,0.9926021092116064,0.9833639310661944
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585130,0.01157276336684344,0.0,0.01666666666666672,0.016580973221164138,0.007723675435115093
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585053,0.9924368543824352,1.0,1.0,0.9970788049217242,0.9863493521599608
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585053,0.007563145617564716,0.0,0.0,0.0132697570662109,0.0026231993630079237
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585206,0.9922484178652858,0.989010989010989,1.0,0.99499860000738,0.9892916193620744
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585206,0.007751582134714106,0.0,0.01098901098901095,0.010538653108836568,0.005187529453481008
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18584973,0.980973699179656,0.972972972972973,1.0,0.9880052723996418,0.9724646005537206
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18584973,0.019026300820344042,0.0,0.027027027027026973,0.027021634085567143,0.011794849215934938
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18585119,0.9928629000290272,1.0,1.0,0.9975645743145742,0.9865813492602504
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18585119,0.007137099970972775,0.0,0.0,0.013577655293309818,0.002272253141972969
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18585264,0.9821551393672632,1.0,1.0,0.9941662327256076,0.9675714149595244
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18585264,0.0178448606327369,0.0,0.0,0.034107611385488616,0.005565880610617452
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585098,0.9938707851886329,0.9914893617021276,1.0,0.995871481758042,0.9916395705858896
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585098,0.00612921481136704,0.0,0.008510638297872353,0.008425777391780786,0.004250651560285989
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585244,0.9736338029819892,1.0,1.0,0.9872386218452028,0.9563499153239888
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585244,0.026366197018010917,0.0,0.0,0.041735987754672986,0.01256776065629332
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585255,0.9773440347863178,1.0,1.0,0.9887822686679664,0.9641659990859396
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585255,0.022655965213682173,0.0,0.0,0.03578128522189386,0.01162101918748192
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 3,Small intestine 3,2020-08-12,06:55:00,9,SRR18585095,0.9828343500648417,0.975,1.0,0.9883916075430684,0.9770734705620232
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 3,Small intestine 3,2020-08-12,06:55:00,9,SRR18585095,0.017165649935158366,0.0,0.025000000000000026,0.02297853636711708,0.011633648524450714
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 4,Ascending colon,2020-08-13,06:50:00,10,SRR18585091,0.9929629966883516,1.0,1.0,0.9982980445795341,0.9857293414061652
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 4,Ascending colon,2020-08-13,06:50:00,10,SRR18585091,0.0070370033116485846,0.0,0.0,0.01478217714433168,0.0015459009889118058
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 2,Small intestine 2,2020-08-13,23:30:00,11,SRR18585087,0.9431341766599004,0.9285714285714286,1.0,0.96483438386884,0.9171477216179073
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 2,Small intestine 2,2020-08-13,23:30:00,11,SRR18585087,0.05686582334009984,0.0,0.0714285714285714,0.07971561376100754,0.03619364761950868
Bifidobacterium_adolescentis_56815,1,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585090,0.9539297705712172,0.9375,1.0,0.9717098491130902,0.9350961428333376
Bifidobacterium_adolescentis_56815,2,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585090,0.04607022942878293,0.0,0.0625,0.0644803647945192,0.028807226359818906
Bifidobacterium_longum_57796,1,5,Capsule,Capsule 1,Small intestine 1,2020-06-28,20:45:00,1,SRR18585229,0.17672226178476774,0.1374387254901961,0.2125984251968504,0.18707543962657455,0.16668204096904296
Bifidobacterium_longum_57796,2,5,Capsule,Capsule 1,Small intestine 1,2020-06-28,20:45:00,1,SRR18585229,0.8232777382152323,0.7874015748031495,0.8625612745098039,0.8325969672937633,0.8126755662241879
Bifidobacterium_longum_57796,1,5,Capsule,Capsule 2,Small intestine 2,2020-06-28,20:45:00,1,SRR18585228,0.16292368064458018,0.08333333333333337,0.2272727272727273,0.1842707119754487,0.1429614919698338
Bifidobacterium_longum_57796,2,5,Capsule,Capsule 2,Small intestine 2,2020-06-28,20:45:00,1,SRR18585228,0.8370763193554198,0.7727272727272727,0.9166666666666666,0.8575475161577956,0.8166525876029606
Bifidobacterium_longum_57796,1,5,Capsule,Capsule 3,Small intestine 3,2020-06-28,20:45:00,1,SRR18585227,0.1924660694065221,0.07692307692307687,0.2903225806451613,0.2200536447121393,0.16558772142836065
Bifidobacterium_longum_57796,2,5,Capsule,Capsule 3,Small intestine 3,2020-06-28,20:45:00,1,SRR18585227,0.8075339305934779,0.7096774193548387,0.9230769230769232,0.8347679224488604,0.7783543361751419
Bifidobacterium_longum_57796,1,5,Capsule,Capsule 2,Small intestine 2,2020-06-30,05:15:00,2,SRR18585150,0.2097476352797904,0.125,0.2857142857142857,0.23175861777081025,0.18758123256957432
Bifidobacterium_longum_57796,2,5,Capsule,Capsule 2,Small intestine 2,2020-06-30,05:15:00,2,SRR18585150,0.7902523647202097,0.7142857142857143,0.875,0.8122914324824465,0.7664560934481033
Bifidobacterium_longum_57796,1,5,Capsule,Capsule 3,Small intestine 3,2020-06-30,05:15:00,2,SRR18585149,0.17115574727932134,0.04166666666666666,0.2692307692307692,0.2009793930395672,0.14194600558676598
Bifidobacterium_longum_57796,2,5,Capsule,Capsule 3,Small intestine 3,2020-06-30,05:15:00,2,SRR18585149,0.8288442527206786,0.7307692307692308,0.9583333333333334,0.8552818004647081,0.7988497553847693
Bilophila_wadsworthia_57364,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,00:30:00,1,SRR18585210,0.163750867119328,0.10899209486166007,0.21185383244206776,0.17796592693565635,0.15044959185475584
Bilophila_wadsworthia_57364,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,00:30:00,1,SRR18585210,0.836249132880672,0.7881461675579322,0.8910079051383399,0.8491597166164628,0.8218867886920915
Bilophila_wadsworthia_57364,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,00:30:00,1,SRR18585209,0.13085725232246062,0.1,0.16,0.1392166824713403,0.12227544240422772
Bilophila_wadsworthia_57364,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,00:30:00,1,SRR18585209,0.8691427476775394,0.84,0.9,0.8770331189984129,0.8610468953293271
Bilophila_wadsworthia_57364,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:00:00,2,SRR18585006,0.2634882597075474,0.13333333333333333,0.3783783783783784,0.2950135249270869,0.23151625285173444
Bilophila_wadsworthia_57364,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:00:00,2,SRR18585006,0.7365117402924526,0.6216216216216216,0.8666666666666667,0.7690060784176731,0.7022974236394033
Bilophila_wadsworthia_57364,1,9,Capsule,Capsule 1,Small intestine 1,2020-08-25,07:40:00,3,SRR18585207,0.241301299167668,0.19298245614035087,0.2857142857142857,0.25445610601250285,0.2289529738475805
Bilophila_wadsworthia_57364,2,9,Capsule,Capsule 1,Small intestine 1,2020-08-25,07:40:00,3,SRR18585207,0.758698700832332,0.7142857142857143,0.8070175438596491,0.7720534474511023,0.7455539956135264
Bilophila_wadsworthia_57364,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:40:00,3,SRR18585205,0.6222391658625347,0.5,0.7692307692307693,0.6597043574464392,0.5829440787914846
Bilophila_wadsworthia_57364,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:40:00,3,SRR18585205,0.37776083413746536,0.23076923076923075,0.5,0.4180105053731373,0.3389759895020603
Bilophila_wadsworthia_57364,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,23:45:00,4,SRR18585200,0.021188926757749336,0.014705882352941175,0.02668213457076566,0.02280777086702133,0.019444757483121838
Bilophila_wadsworthia_57364,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,23:45:00,4,SRR18585200,0.9788110732422508,0.9733178654292344,0.9852941176470588,0.9803958380358849,0.9772028190742118
Blautia_wexlerae_56130,1,8,Capsule,Capsule 2,Small intestine 2,2020-08-16,01:00:00,1,SRR18585065,0.036739138671487696,0.013986013986013986,0.05426356589147287,0.042484593860523376,0.03098122365097388
Blautia_wexlerae_56130,2,8,Capsule,Capsule 2,Small intestine 2,2020-08-16,01:00:00,1,SRR18585065,0.9632608613285122,0.9457364341085271,0.986013986013986,0.9691035452867972,0.9576112012023584
Blautia_wexlerae_56130,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:12:00,2,SRR18585064,0.02747427322499629,0.0,0.0425531914893617,0.03420133174478926,0.021350522637125176
Blautia_wexlerae_56130,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:12:00,2,SRR18585064,0.9725257267750038,0.9574468085106383,1.0,0.97833902714064,0.9661608554444115
Blautia_wexlerae_56130,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-17,22:00:00,3,SRR18585056,0.03811040475051335,0.0,0.060606060606060615,0.051567073966899774,0.02712321105718012
Blautia_wexlerae_56130,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-17,22:00:00,3,SRR18585056,0.9618895952494868,0.9393939393939394,1.0,0.9720529085674356,0.9491708102393188
Blautia_wexlerae_56130,1,8,Capsule,Capsule 3,Small intestine 3,2020-08-17,22:12:00,4,SRR18585062,0.055150613557772885,0.0,0.08333333333333333,0.07409629999110881,0.0395675807945756
Blautia_wexlerae_56130,2,8,Capsule,Capsule 3,Small intestine 3,2020-08-17,22:12:00,4,SRR18585062,0.944849386442227,0.9166666666666666,1.0,0.9621239485265584,0.928059768930778
Blautia_wexlerae_56130,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-18,05:00:00,5,SRR18585061,0.040271243189942026,0.0,0.06666666666666668,0.052128224595665185,0.03072460949819585
Blautia_wexlerae_56130,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-18,05:00:00,5,SRR18585061,0.959728756810058,0.9333333333333332,1.0,0.9695670543941641,0.9481587547019054
Blautia_wexlerae_56130,1,8,Capsule,Capsule 2,Small intestine 2,2020-08-18,05:00:00,5,SRR18585059,0.027714895548941233,0.0,0.043478260869565216,0.038157493345856684,0.01847146957207449
Blautia_wexlerae_56130,2,8,Capsule,Capsule 2,Small intestine 2,2020-08-18,05:00:00,5,SRR18585059,0.9722851044510588,0.9565217391304348,1.0,0.980750326452628,0.9622216999922044
Blautia_wexlerae_56130,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:15:00,6,SRR18585220,0.03966175202541008,0.0,0.05263157894736842,0.05516924309013619,0.02582969745332645
Blautia_wexlerae_56130,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:15:00,6,SRR18585220,0.96033824797459,0.9473684210526316,1.0,0.9744580070506458,0.9446546682412924
Blautia_wexlerae_56130,1,8,Capsule,Capsule 3,Small intestine 3,2020-08-19,05:15:00,6,SRR18585218,0.013150376407955043,0.0,0.0,0.019865792129873237,0.0072379107780371965
Blautia_wexlerae_56130,2,8,Capsule,Capsule 3,Small intestine 3,2020-08-19,05:15:00,6,SRR18585218,0.9868496235920448,1.0,1.0,0.9929349416229741,0.9791641088985759
Blautia_wexlerae_56130,1,8,Capsule,Capsule 4,Ascending colon,2020-08-19,05:15:00,6,SRR18585216,0.029898105862704482,0.0,0.0,0.047191308710685886,0.01529363100372265
Blautia_wexlerae_56130,2,8,Capsule,Capsule 4,Ascending colon,2020-08-19,05:15:00,6,SRR18585216,0.9701018941372954,1.0,1.0,0.9851180575261942,0.9524201592634476
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.455135395264733,0.3198051948051949,0.6,0.493269483005409,0.4196146825330076
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.544864604735267,0.4,0.6801948051948052,0.5805067183393805,0.5096451819080531
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.6357094388610259,0.5,0.7626050420168067,0.6668045803042499,0.6028116262098929
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.364290561138974,0.2373949579831933,0.5,0.39983104262167657,0.33262384229215103
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-17,21:30:00,2,SRR18585133,0.9550119105804836,0.95,1.0,0.9714115650227738,0.93695005120978
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-17,21:30:00,2,SRR18585133,0.04498808941951648,0.0,0.05000000000000005,0.06364859074504464,0.028768097987683806
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.44236112306649744,0.3514998514998515,0.5333333333333333,0.4666139943395222,0.417804940838066
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.5576388769335026,0.4666666666666667,0.6485001485001485,0.5813140380573719,0.5342022112701267
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-18,04:15:00,3,SRR18585137,0.11656234617397265,0.04,0.17647058823529416,0.1361222464223956,0.09580885575331057
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-18,04:15:00,3,SRR18585137,0.8834376538260275,0.8235294117647058,0.96,0.9022008089044058,0.8642703552180059
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,4,SRR18585131,0.5258743374352168,0.4545454545454546,0.5975213810579664,0.545606711958299,0.5068506753534385
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,4,SRR18585131,0.4741256625647832,0.4024786189420336,0.5454545454545454,0.4940880284894386,0.4541201322849431
Burkholderiales_bacterium_56577,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-19,05:00:00,4,SRR18585129,0.6391194109721314,0.5333333333333333,0.75,0.6713736214571979,0.6094472110150582
Burkholderiales_bacterium_56577,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-19,05:00:00,4,SRR18585129,0.3608805890278685,0.25,0.4666666666666667,0.39403864338104705,0.329005041802497
Catenibacterium_mitsuokai_61547,1,10,Capsule,Capsule 1,Small intestine 1,2020-08-30,07:30:00,1,SRR18584989,0.997583205594216,1.0,1.0,0.9991898163046856,0.9953364663385558
Catenibacterium_mitsuokai_61547,2,10,Capsule,Capsule 1,Small intestine 1,2020-08-30,07:30:00,1,SRR18584989,0.002416794405783944,0.0,0.0,0.004671588072849669,0.000723120540847771
Catenibacterium_mitsuokai_61547,1,10,Capsule,Capsule 1,Small intestine 1,2020-08-30,22:30:00,2,SRR18584993,0.9083507885641012,0.8421052631578947,1.0,0.9315457269497622,0.8853443363764775
Catenibacterium_mitsuokai_61547,2,10,Capsule,Capsule 1,Small intestine 1,2020-08-30,22:30:00,2,SRR18584993,0.09164921143589876,0.0,0.1578947368421053,0.1117324160230928,0.0695483842191387
Catenibacterium_mitsuokai_61547,1,10,Capsule,Capsule 2,Small intestine 2,2020-08-30,22:30:00,2,SRR18584991,0.7388827649091504,0.6550156739811912,0.8333333333333334,0.7613448542291062,0.7139293370777113
Catenibacterium_mitsuokai_61547,2,10,Capsule,Capsule 2,Small intestine 2,2020-08-30,22:30:00,2,SRR18584991,0.2611172350908497,0.16666666666666666,0.3449843260188088,0.2861945029022746,0.238188288228854
Catenibacterium_mitsuokai_61547,1,10,Capsule,Capsule 3,Small intestine 3,2020-08-31,21:45:00,3,SRR18584985,0.9108875032148012,0.8666666666666667,1.0,0.9402490296519131,0.8768859061835811
Catenibacterium_mitsuokai_61547,2,10,Capsule,Capsule 3,Small intestine 3,2020-08-31,21:45:00,3,SRR18584985,0.08911249678519892,0.0,0.1333333333333333,0.1222503729712273,0.060433721592155765
Catenibacterium_mitsuokai_61547,1,10,Capsule,Capsule 2,Small intestine 2,2020-09-01,06:45:00,4,SRR18585054,0.8754755886529407,0.7777777777777778,1.0,0.9092062145536354,0.8377598409955275
Catenibacterium_mitsuokai_61547,2,10,Capsule,Capsule 2,Small intestine 2,2020-09-01,06:45:00,4,SRR18585054,0.12452441134705924,0.0,0.2222222222222222,0.16134166389270976,0.09050204223952588
Catenibacterium_mitsuokai_61547,1,10,Capsule,Capsule 3,Small intestine 3,2020-09-01,06:45:00,4,SRR18585052,0.9483367442600056,0.9170489296636086,1.0,0.9580759781413312,0.9383312473280496
